
---------- Begin Simulation Statistics ----------
system.cpu.dcache.WriteReq.mshrMissLatency::total     10504000                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissRate::cpu.data     0.002351                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.mshrMissRate::total     0.002351                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMshrMissLatency::cpu.data 75568.345324                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMshrMissLatency::total 75568.345324                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED    429674000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.prefetcher.demandMshrMisses          403                       # demands not covered by prefetchs (Count)
system.cpu.dcache.prefetcher.pfIssued             876                       # number of hwpf issued (Count)
system.cpu.dcache.prefetcher.pfUnused              32                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu.dcache.prefetcher.pfUseful             712                       # number of useful prefetch (Count)
system.cpu.dcache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.dcache.prefetcher.accuracy        0.812785                       # accuracy of the prefetcher (Count)
system.cpu.dcache.prefetcher.coverage        0.638565                       # coverage brought by this prefetcher (Count)
system.cpu.dcache.prefetcher.pfHitInCache           20                       # number of prefetches hitting in cache (Count)
system.cpu.dcache.prefetcher.pfHitInMSHR           52                       # number of prefetches hitting in a MSHR (Count)
system.cpu.dcache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.dcache.prefetcher.pfLate                72                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.dcache.prefetcher.pfIdentified          888                       # number of prefetch candidates identified (Count)
system.cpu.dcache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.dcache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.dcache.prefetcher.pfRemovedDemand            2                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.dcache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.dcache.prefetcher.pfSpanPage            38                       # number of prefetches that crossed the page (Count)
system.cpu.dcache.prefetcher.pfUsefulSpanPage           20                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED    429674000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse           478.887885                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs               126326                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs               1209                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs             104.488007                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick              397000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data   134.826629                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher   344.061256                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.263333                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher     0.671995                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.935328                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1022          373                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.occupanciesTaskId::1024          139                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1022::1            8                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::2          365                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           29                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1           14                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2           96                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1022     0.728516                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.ratioOccsTaskId::1024     0.271484                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses             510861                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses            510861                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    429674000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                    26816                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles                263175                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                     92798                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles                 34647                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                   2071                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved                58535                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  2592                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts                 882540                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 10989                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts              809515                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches            89417                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts           75183                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts          59625                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.884017                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numFpRegReads            206                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites           132                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads        798511                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites       402997                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs            134808                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads       668366                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites       284839                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads        363818                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites       279354                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
